monthlySumMWh,country,date
4898941.0,PT,2010-12-31
4903613.0,PT,2011-01-31
4323253.0,PT,2011-02-28
4427717.0,PT,2011-03-31
3884335.0,PT,2011-04-30
4093148.0,PT,2011-05-31
3965934.0,PT,2011-06-30
4217888.0,PT,2011-07-31
3997325.0,PT,2011-08-31
4075449.0,PT,2011-09-30
4058732.0,PT,2011-10-31
4106154.0,PT,2011-11-30
4393418.0,PT,2011-12-31
4631680.0,PT,2012-01-31
4374372.0,PT,2012-02-29
4107068.0,PT,2012-03-31
3830912.0,PT,2012-04-30
3964524.0,PT,2012-05-31
3850274.0,PT,2012-06-30
4120518.0,PT,2012-07-31
3870806.0,PT,2012-08-31
3926033.0,PT,2012-09-30
3959447.0,PT,2012-10-31
4072523.0,PT,2012-11-30
4320959.0,PT,2012-12-31
4469927.0,PT,2013-01-31
4040017.0,PT,2013-02-28
4301190.0,PT,2013-03-31
3852408.0,PT,2013-04-30
3871885.0,PT,2013-05-31
3784503.0,PT,2013-06-30
4259226.0,PT,2013-07-31
3941184.0,PT,2013-08-31
3954906.0,PT,2013-09-30
4008753.0,PT,2013-10-31
4129005.0,PT,2013-11-30
4487087.0,PT,2013-12-31
4569830.0,PT,2014-01-31
4181943.0,PT,2014-02-28
4142463.0,PT,2014-03-31
3817450.0,PT,2014-04-30
3883866.0,PT,2014-05-31
3804844.0,PT,2014-06-30
4115541.0,PT,2014-07-31
3832957.0,PT,2014-08-31
3931350.0,PT,2014-09-30
4004185.0,PT,2014-10-31
4023915.0,PT,2014-11-30
4416680.0,PT,2014-12-31
4709583.0,PT,2015-01-31
4227230.0,PT,2015-02-28
4163753.0,PT,2015-03-31
3726006.0,PT,2015-04-30
3936523.0,PT,2015-05-31
3962223.0,PT,2015-06-30
4277575.0,PT,2015-07-31
3904286.0,PT,2015-08-31
3881605.0,PT,2015-09-30
3976556.0,PT,2015-10-31
3974737.0,PT,2015-11-30
4186923.0,PT,2015-12-31
4410422.0,PT,2016-01-31
4203191.0,PT,2016-02-29
4345824.0,PT,2016-03-31
3976330.0,PT,2016-04-30
3861885.0,PT,2016-05-31
3854461.0,PT,2016-06-30
4248526.0,PT,2016-07-31
4020279.0,PT,2016-08-31
3984532.0,PT,2016-09-30
3922791.0,PT,2016-10-31
4081588.0,PT,2016-11-30
4321935.0,PT,2016-12-31
4722255.0,PT,2017-01-31
4030136.0,PT,2017-02-28
4245875.0,PT,2017-03-31
3718242.0,PT,2017-04-30
3987370.0,PT,2017-05-31
4060509.0,PT,2017-06-30
4228166.0,PT,2017-07-31
4030664.0,PT,2017-08-31
3996046.0,PT,2017-09-30
4038286.0,PT,2017-10-31
4075022.0,PT,2017-11-30
4506236.0,PT,2017-12-31
4700963.0,PT,2018-01-31
4245385.0,PT,2018-02-28
4637614.0,PT,2018-03-31
4097985.0,PT,2018-04-30
3985798.0,PT,2018-05-31
3964606.0,PT,2018-06-30
4198361.0,PT,2018-07-31
4137944.0,PT,2018-08-31
4164039.0,PT,2018-09-30
4086053.0,PT,2018-10-31
4281846.0,PT,2018-11-30
4397671.0,PT,2018-12-31
4817743.0,PT,2019-01-31
4120233.0,PT,2019-02-28
4176821.0,PT,2019-03-31
3974497.0,PT,2019-04-30
4084491.0,PT,2019-05-31
3884290.0,PT,2019-06-30
4270870.0,PT,2019-07-31
3972615.0,PT,2019-08-31
4037221.0,PT,2019-09-30
4156399.0,PT,2019-10-31
4839450.0,RO,2006-01-31
4399889.0,RO,2006-02-28
4692080.0,RO,2006-03-31
4075707.0,RO,2006-04-30
4127765.0,RO,2006-05-31
4013395.0,RO,2006-06-30
4168681.0,RO,2006-07-31
4184497.0,RO,2006-08-31
4094975.0,RO,2006-09-30
4386925.0,RO,2006-10-31
4656293.0,RO,2006-11-30
4831606.0,RO,2006-12-31
4691340.0,RO,2007-01-31
4427936.0,RO,2007-02-28
4742436.0,RO,2007-03-31
3996691.0,RO,2007-04-30
4226555.0,RO,2007-05-31
4211703.0,RO,2007-06-30
4548074.0,RO,2007-07-31
4364436.0,RO,2007-08-31
4171179.0,RO,2007-09-30
4617509.0,RO,2007-10-31
4958648.0,RO,2007-11-30
5177518.0,RO,2007-12-31
5235737.0,RO,2008-01-31
4831425.0,RO,2008-02-29
4768974.0,RO,2008-03-31
4364462.0,RO,2008-04-30
4344496.0,RO,2008-05-31
4299730.0,RO,2008-06-30
4514787.0,RO,2008-07-31
4448488.0,RO,2008-08-31
4332185.0,RO,2008-09-30
4590783.0,RO,2008-10-31
4582402.0,RO,2008-11-30
4651404.0,RO,2008-12-31
4700204.0,RO,2009-01-31
4248502.0,RO,2009-02-28
4437750.0,RO,2009-03-31
3823437.4097375274,RO,2009-04-30
3905542.0,RO,2009-05-31
3809126.0,RO,2009-06-30
4089124.0,RO,2009-07-31
3955571.0,RO,2009-08-31
3894695.0,RO,2009-09-30
4294140.0,RO,2009-10-31
4430464.0,RO,2009-11-30
4753555.0,RO,2009-12-31
4847303.0,RO,2010-01-31
4447296.0,RO,2010-02-28
4680319.0,RO,2010-03-31
4079981.0,RO,2010-04-30
4060486.0,RO,2010-05-31
4015702.0,RO,2010-06-30
4184064.0,RO,2010-07-31
4258269.0,RO,2010-08-31
3995415.0,RO,2010-09-30
4496401.0,RO,2010-10-31
4410048.0,RO,2010-11-30
4908250.0,RO,2010-12-31
5111091.0,RO,2011-01-31
4732721.0,RO,2011-02-28
4901556.0,RO,2011-03-31
4301243.0,RO,2011-04-30
4294863.0,RO,2011-05-31
4115367.0,RO,2011-06-30
4254237.0,RO,2011-07-31
4289163.0,RO,2011-08-31
4246779.0,RO,2011-09-30
4491142.0,RO,2011-10-31
4819694.0,RO,2011-11-30
4838683.0,RO,2011-12-31
4931679.0,RO,2012-01-31
4941454.0,RO,2012-02-29
4707386.0,RO,2012-03-31
4189037.0,RO,2012-04-30
4257458.0,RO,2012-05-31
4109813.0,RO,2012-06-30
4523996.0,RO,2012-07-31
4308697.0,RO,2012-08-31
3987617.0,RO,2012-09-30
4365845.0,RO,2012-10-31
4602472.0,RO,2012-11-30
4866899.0,RO,2012-12-31
4944252.0,RO,2013-01-31
4384348.0,RO,2013-02-28
4604339.0,RO,2013-03-31
4065594.0,RO,2013-04-30
3948263.819475055,RO,2013-05-31
3847773.0,RO,2013-06-30
4021065.0,RO,2013-07-31
3989622.0,RO,2013-08-31
3782391.0,RO,2013-09-30
4193507.0,RO,2013-10-31
4271039.0,RO,2013-11-30
4674576.0,RO,2013-12-31
4683364.0,RO,2014-01-31
4322560.0,RO,2014-02-28
4329855.0,RO,2014-03-31
4026488.4097375274,RO,2014-04-30
3930002.0,RO,2014-05-31
3735859.0,RO,2014-06-30
4060043.0,RO,2014-07-31
3969324.0,RO,2014-08-31
3946985.0,RO,2014-09-30
4380625.0,RO,2014-10-31
4626225.0,RO,2014-11-30
4902012.0,RO,2014-12-31
4882945.0,RO,2015-01-31
4526241.0,RO,2015-02-28
4683791.0,RO,2015-03-31
4170509.0,RO,2015-04-30
4054556.0,RO,2015-05-31
4034043.0,RO,2015-06-30
4319719.0,RO,2015-07-31
4179537.0,RO,2015-08-31
4107974.0,RO,2015-09-30
4387697.0,RO,2015-10-31
4294921.0,RO,2015-11-30
4665728.0,RO,2015-12-31
4981634.0,RO,2016-01-31
4450463.0,RO,2016-02-29
4639042.0,RO,2016-03-31
4078762.0,RO,2016-04-30
4171331.4097375274,RO,2016-05-31
4128821.0,RO,2016-06-30
4353440.0,RO,2016-07-31
4240068.0,RO,2016-08-31
4166880.0,RO,2016-09-30
4555031.0,RO,2016-10-31
4771020.0,RO,2016-11-30
5093660.0,RO,2016-12-31
5326165.0,RO,2017-01-31
4693142.0,RO,2017-02-28
4720434.0,RO,2017-03-31
4292075.0,RO,2017-04-30
4286219.0,RO,2017-05-31
4225221.0,RO,2017-06-30
4460006.0,RO,2017-07-31
4500714.0,RO,2017-08-31
4279790.0,RO,2017-09-30
4640103.0,RO,2017-10-31
4791504.0,RO,2017-11-30
4999403.0,RO,2017-12-31
5138963.0,RO,2018-01-31
4800749.0,RO,2018-02-28
5215360.0,RO,2018-03-31
4182231.0,RO,2018-04-30
4343735.0,RO,2018-05-31
4361245.0,RO,2018-06-30
4479912.0,RO,2018-07-31
4501909.0,RO,2018-08-31
4308229.0,RO,2018-09-30
4623200.0,RO,2018-10-31
4875652.0,RO,2018-11-30
5247047.0,RO,2018-12-31
5337516.0,RO,2019-01-31
4731109.0,RO,2019-02-28
4808939.0,RO,2019-03-31
4413823.0,RO,2019-04-30
4393519.0,RO,2019-05-31
4342715.0,RO,2019-06-30
4583112.0,RO,2019-07-31
4577529.0,RO,2019-08-31
3821144.0,RS,2007-01-31
3411171.0,RS,2007-02-28
3497469.0,RS,2007-03-31
2875850.0,RS,2007-04-30
2680771.0,RS,2007-05-31
2596472.0,RS,2007-06-30
2672181.0,RS,2007-07-31
2666556.0,RS,2007-08-31
2704574.0,RS,2007-09-30
3321976.0,RS,2007-10-31
3804212.0,RS,2007-11-30
4315449.0,RS,2007-12-31
4198566.0,RS,2008-01-31
3713335.0,RS,2008-02-29
3619520.0,RS,2008-03-31
3078743.0,RS,2008-04-30
2813314.0,RS,2008-05-31
2651792.0,RS,2008-06-30
2730543.0,RS,2008-07-31
2730788.0,RS,2008-08-31
2956221.0,RS,2008-09-30
3216824.0,RS,2008-10-31
3507114.0,RS,2008-11-30
4091176.0,RS,2008-12-31
4315920.0,RS,2009-01-31
3761901.0,RS,2009-02-28
3854883.0,RS,2009-03-31
2814757.0,RS,2009-04-30
2689253.0,RS,2009-05-31
2596098.0,RS,2009-06-30
2726784.0,RS,2009-07-31
2733823.0,RS,2009-08-31
2692390.0,RS,2009-09-30
3348846.0,RS,2009-10-31
3661573.0,RS,2009-11-30
4150169.0,RS,2009-12-31
4276008.0,RS,2010-01-31
3835481.0,RS,2010-02-28
3812926.0,RS,2010-03-31
3091991.0,RS,2010-04-30
2857376.0,RS,2010-05-31
2734239.0,RS,2010-06-30
2800265.0,RS,2010-07-31
2799019.0,RS,2010-08-31
2748203.0,RS,2010-09-30
3500886.0,RS,2010-10-31
3441653.0,RS,2010-11-30
4255227.0,RS,2010-12-31
4333621.0,RS,2011-01-31
3991866.0,RS,2011-02-28
3906112.0,RS,2011-03-31
3062885.0,RS,2011-04-30
2906042.0,RS,2011-05-31
2677359.0,RS,2011-06-30
2817689.0,RS,2011-07-31
2801120.0,RS,2011-08-31
2750517.0,RS,2011-09-30
3379751.0,RS,2011-10-31
3919527.0,RS,2011-11-30
4184387.0,RS,2011-12-31
4257254.0,RS,2012-01-31
4194341.0,RS,2012-02-29
3639941.0,RS,2012-03-31
3089929.0,RS,2012-04-30
2829745.0,RS,2012-05-31
2718220.0,RS,2012-06-30
2813965.0,RS,2012-07-31
2774781.0,RS,2012-08-31
2633701.0,RS,2012-09-30
3067912.0,RS,2012-10-31
3460278.0,RS,2012-11-30
4252100.0,RS,2012-12-31
4135018.0,RS,2013-01-31
3672578.0,RS,2013-02-28
3859865.0,RS,2013-03-31
3136190.0,RS,2013-04-30
2749261.0,RS,2013-05-31
2729897.0,RS,2013-06-30
2821571.0,RS,2013-07-31
2849533.0,RS,2013-08-31
2788744.0,RS,2013-09-30
3248090.0,RS,2013-10-31
3451760.0,RS,2013-11-30
4235608.0,RS,2013-12-31
3928302.0,RS,2014-01-31
3447132.0,RS,2014-02-28
3502284.0,RS,2014-03-31
3097687.0,RS,2014-04-30
2843861.0,RS,2014-05-31
2641111.0,RS,2014-06-30
2763788.0,RS,2014-07-31
2746053.0,RS,2014-08-31
2712473.0,RS,2014-09-30
3208463.0,RS,2014-10-31
3476239.0,RS,2014-11-30
4000320.0,RS,2014-12-31
4081746.0,RS,2015-01-31
3624356.0,RS,2015-02-28
3771638.0,RS,2015-03-31
3185329.0,RS,2015-04-30
2797392.0,RS,2015-05-31
2689656.0,RS,2015-06-30
2927581.0,RS,2015-07-31
2858880.0,RS,2015-08-31
2769753.0,RS,2015-09-30
3282741.0,RS,2015-10-31
3485000.0,RS,2015-11-30
4025685.0,RS,2015-12-31
4094185.0,RS,2016-01-31
3391318.0,RS,2016-02-29
3580409.0,RS,2016-03-31
2861919.0,RS,2016-04-30
2858317.0,RS,2016-05-31
2700638.0,RS,2016-06-30
2827657.0,RS,2016-07-31
2754733.0,RS,2016-08-31
2716027.0,RS,2016-09-30
3352265.0,RS,2016-10-31
3589433.0,RS,2016-11-30
4279389.0,RS,2016-12-31
4549922.0,RS,2017-01-31
3596423.0,RS,2017-02-28
3456111.0,RS,2017-03-31
3117289.0,RS,2017-04-30
2855126.0,RS,2017-05-31
2773866.0,RS,2017-06-30
2905047.77,RS,2017-07-31
2935865.0,RS,2017-08-31
2778617.0,RS,2017-09-30
3215930.0,RS,2017-10-31
3584705.0,RS,2017-11-30
4044400.0,RS,2017-12-31
3972783.0,RS,2018-01-31
3665100.0,RS,2018-02-28
3865808.0,RS,2018-03-31
2848028.0,RS,2018-04-30
2760742.0,RS,2018-05-31
2734773.0,RS,2018-06-30
2811503.0,RS,2018-07-31
2926374.0,RS,2018-08-31
2802227.0,RS,2018-09-30
3169488.0,RS,2018-10-31
3482209.0,RS,2018-11-30
4172403.0,RS,2018-12-31
4236152.0,RS,2019-01-31
3573848.0,RS,2019-02-28
3503088.0,RS,2019-03-31
3066100.0,RS,2019-04-30
3045137.0,RS,2019-05-31
2817366.0,RS,2019-06-30
16167306.0,SE,2010-01-31
14169867.0,SE,2010-02-28
13884978.0,SE,2010-03-31
11117280.0,SE,2010-04-30
10615457.0,SE,2010-05-31
9585282.0,SE,2010-06-30
8901781.0,SE,2010-07-31
9596631.0,SE,2010-08-31
10263300.0,SE,2010-09-30
12086177.0,SE,2010-10-31
13746337.0,SE,2010-11-30
16368532.0,SE,2010-12-31
14957315.0,SE,2011-01-31
13867287.0,SE,2011-02-28
13631677.0,SE,2011-03-31
10807210.0,SE,2011-04-30
10348213.0,SE,2011-05-31
9506285.0,SE,2011-06-30
9221553.0,SE,2011-07-31
9713013.0,SE,2011-08-31
10083907.0,SE,2011-09-30
11485037.0,SE,2011-10-31
12058044.0,SE,2011-11-30
13218208.0,SE,2011-12-31
14547410.0,SE,2012-01-31
14365880.0,SE,2012-02-29
12633895.0,SE,2012-03-31
11665509.0,SE,2012-04-30
10510221.0,SE,2012-05-31
9792936.0,SE,2012-06-30
8998050.0,SE,2012-07-31
9650672.0,SE,2012-08-31
10174088.0,SE,2012-09-30
11978177.0,SE,2012-10-31
12446303.0,SE,2012-11-30
15158916.0,SE,2012-12-31
15304989.0,SE,2013-01-31
13450925.0,SE,2013-02-28
14481938.0,SE,2013-03-31
11798811.0,SE,2013-04-30
10097258.0,SE,2013-05-31
9139341.0,SE,2013-06-30
8838228.0,SE,2013-07-31
9534721.0,SE,2013-08-31
10021455.0,SE,2013-09-30
11409461.0,SE,2013-10-31
12382269.0,SE,2013-11-30
13109142.0,SE,2013-12-31
14814286.0,SE,2014-01-31
12352318.0,SE,2014-02-28
12534164.0,SE,2014-03-31
10962395.0,SE,2014-04-30
10285810.0,SE,2014-05-31
9325420.0,SE,2014-06-30
8728844.0,SE,2014-07-31
9446262.0,SE,2014-08-31
9847843.0,SE,2014-09-30
11241739.0,SE,2014-10-31
12177250.0,SE,2014-11-30
13847905.0,SE,2014-12-31
14101453.0,SE,2015-01-31
12610356.0,SE,2015-02-28
12834357.0,SE,2015-03-31
10969517.0,SE,2015-04-30
10491591.0,SE,2015-05-31
9603952.0,SE,2015-06-30
8907124.0,SE,2015-07-31
9555952.0,SE,2015-08-31
9888048.0,SE,2015-09-30
11577779.0,SE,2015-10-31
12241736.0,SE,2015-11-30
13132197.0,SE,2015-12-31
15620665.0,SE,2016-01-31
13380646.0,SE,2016-02-29
13083941.0,SE,2016-03-31
11396520.0,SE,2016-04-30
10043057.0,SE,2016-05-31
9144857.0,SE,2016-06-30
8796339.0,SE,2016-07-31
9551051.0,SE,2016-08-31
9698121.0,SE,2016-09-30
11630213.0,SE,2016-10-31
13239658.0,SE,2016-11-30
13780805.0,SE,2016-12-31
14755032.0,SE,2017-01-31
13133477.0,SE,2017-02-28
13031597.0,SE,2017-03-31
11351070.0,SE,2017-04-30
10299453.0,SE,2017-05-31
9122842.0,SE,2017-06-30
8746362.0,SE,2017-07-31
9608942.0,SE,2017-08-31
10092834.0,SE,2017-09-30
11594783.0,SE,2017-10-31
13006961.0,SE,2017-11-30
14172129.0,SE,2017-12-31
14748044.0,SE,2018-01-31
14280284.0,SE,2018-02-28
14874977.0,SE,2018-03-31
11390571.0,SE,2018-04-30
9991427.0,SE,2018-05-31
9197268.0,SE,2018-06-30
8829134.41,SE,2018-07-31
9496906.62,SE,2018-08-31
9824985.040000001,SE,2018-09-30
11494701.26,SE,2018-10-31
12764122.57,SE,2018-11-30
14080502.64,SE,2018-12-31
1276829.4,SI,2006-01-31
1144364.55,SI,2006-02-28
1232476.35,SI,2006-03-31
1055643.75,SI,2006-04-30
1122807.0,SI,2006-05-31
1148365.05,SI,2006-06-30
1172785.95,SI,2006-07-31
1072755.6,SI,2006-08-31
1148593.95,SI,2006-09-30
1195872.3,SI,2006-10-31
1211638.05,SI,2006-11-30
1215161.85,SI,2006-12-31
1240495.2,SI,2007-01-31
1117290.3,SI,2007-02-28
1221515.4,SI,2007-03-31
1093477.35,SI,2007-04-30
1166983.65,SI,2007-05-31
1160949.3,SI,2007-06-30
1176700.35,SI,2007-07-31
1126848.45,SI,2007-08-31
1152129.3,SI,2007-09-30
1203743.1,SI,2007-10-31
1210958.7,SI,2007-11-30
1216938.45,SI,2007-12-31
1137541.0,SI,2008-01-31
1062763.0,SI,2008-02-29
1103490.0,SI,2008-03-31
1025204.0,SI,2008-04-30
1031471.0,SI,2008-05-31
1016014.0,SI,2008-06-30
1038053.0,SI,2008-07-31
985984.0,SI,2008-08-31
1061079.0,SI,2008-09-30
1094785.0,SI,2008-10-31
1054991.0,SI,2008-11-30
996809.0,SI,2008-12-31
1049807.0,SI,2009-01-31
933375.0,SI,2009-02-28
969704.0,SI,2009-03-31
873917.099693815,SI,2009-04-30
905899.3247703613,SI,2009-05-31
869365.0,SI,2009-06-30
913868.0,SI,2009-07-31
888245.0,SI,2009-08-31
921718.0,SI,2009-09-30
971846.0,SI,2009-10-31
989537.0,SI,2009-11-30
1013508.0,SI,2009-12-31
1083038.7749234538,SI,2010-01-31
976410.0,SI,2010-02-28
1039099.0,SI,2010-03-31
926542.0,SI,2010-04-30
976614.0,SI,2010-05-31
968926.0,SI,2010-06-30
1015569.0,SI,2010-07-31
945392.0,SI,2010-08-31
965908.0,SI,2010-09-30
1042061.0,SI,2010-10-31
1030049.0,SI,2010-11-30
1118066.0,SI,2010-12-31
1123803.0,SI,2011-01-31
1038128.0,SI,2011-02-28
1114775.0,SI,2011-03-31
983725.0,SI,2011-04-30
1043800.0,SI,2011-05-31
1041323.0,SI,2011-06-30
1017979.0,SI,2011-07-31
1018731.0,SI,2011-08-31
1025584.0,SI,2011-09-30
1047559.0,SI,2011-10-31
1072553.0,SI,2011-11-30
1067597.0,SI,2011-12-31
1147680.0,SI,2012-01-31
1141062.0,SI,2012-02-29
1074123.0,SI,2012-03-31
988564.0,SI,2012-04-30
1022592.0,SI,2012-05-31
1027730.0,SI,2012-06-30
1052575.0,SI,2012-07-31
1029719.0,SI,2012-08-31
1021564.0,SI,2012-09-30
1046048.0,SI,2012-10-31
1062526.0,SI,2012-11-30
1116082.0,SI,2012-12-31
1176072.0,SI,2013-01-31
1082301.0,SI,2013-02-28
1130163.0,SI,2013-03-31
1015116.0,SI,2013-04-30
998004.0,SI,2013-05-31
995083.0,SI,2013-06-30
1042414.0,SI,2013-07-31
1017755.0,SI,2013-08-31
1031608.0,SI,2013-09-30
1096932.0,SI,2013-10-31
1074365.0,SI,2013-11-30
1114889.0,SI,2013-12-31
1182908.0,SI,2014-01-31
1069547.0,SI,2014-02-28
1129073.0,SI,2014-03-31
1065125.0,SI,2014-04-30
1070911.0,SI,2014-05-31
1067475.0,SI,2014-06-30
1092887.0,SI,2014-07-31
1030302.0,SI,2014-08-31
1087675.0,SI,2014-09-30
1133112.0,SI,2014-10-31
1136120.0,SI,2014-11-30
1160794.0,SI,2014-12-31
1233226.0,SI,2015-01-31
1130308.0,SI,2015-02-28
1177231.0,SI,2015-03-31
1067297.0,SI,2015-04-30
1092133.0,SI,2015-05-31
1086924.0,SI,2015-06-30
1149883.0,SI,2015-07-31
1072682.0,SI,2015-08-31
1099433.0,SI,2015-09-30
1171860.0,SI,2015-10-31
1165199.0,SI,2015-11-30
1198934.0,SI,2015-12-31
1254731.0,SI,2016-01-31
1150825.0,SI,2016-02-29
1189884.0,SI,2016-03-31
1086308.0,SI,2016-04-30
1118158.0,SI,2016-05-31
1103883.0,SI,2016-06-30
1130090.0,SI,2016-07-31
1066182.0,SI,2016-08-31
1114145.0,SI,2016-09-30
1171897.0,SI,2016-10-31
1175027.0,SI,2016-11-30
1239173.0,SI,2016-12-31
1351088.0,SI,2017-01-31
1155953.0,SI,2017-02-28
1208431.0,SI,2017-03-31
1092536.0,SI,2017-04-30
1142136.0,SI,2017-05-31
1154806.0,SI,2017-06-30
1142079.0,SI,2017-07-31
1122011.0,SI,2017-08-31
1137114.0,SI,2017-09-30
1187788.0,SI,2017-10-31
1232570.0,SI,2017-11-30
1266691.0,SI,2017-12-31
1285364.0,SI,2018-01-31
1226727.0,SI,2018-02-28
1329665.0,SI,2018-03-31
1109810.0,SI,2018-04-30
1162214.0,SI,2018-05-31
1151687.0,SI,2018-06-30
1172501.0,SI,2018-07-31
1137540.0,SI,2018-08-31
1144043.0,SI,2018-09-30
1188687.0,SI,2018-10-31
1198503.0,SI,2018-11-30
1257117.0,SI,2018-12-31
1343019.0,SI,2019-01-31
1160113.0,SI,2019-02-28
1231024.0,SI,2019-03-31
1144587.0,SI,2019-04-30
1159801.0,SI,2019-05-31
2824724.0,SK,2006-01-31
2539234.0,SK,2006-02-28
2665615.0,SK,2006-03-31
2264698.0,SK,2006-04-30
2239206.0,SK,2006-05-31
2204846.0,SK,2006-06-30
2231263.0,SK,2006-07-31
2207606.0,SK,2006-08-31
2196580.0,SK,2006-09-30
2406512.0,SK,2006-10-31
2554796.0,SK,2006-11-30
2665463.0,SK,2006-12-31
2682930.0,SK,2007-01-31
2418175.0,SK,2007-02-28
2570358.0,SK,2007-03-31
2279610.0,SK,2007-04-30
2314274.0,SK,2007-05-31
2219926.0,SK,2007-06-30
2243716.0,SK,2007-07-31
2208146.0,SK,2007-08-31
2286121.0,SK,2007-09-30
2527562.0,SK,2007-10-31
2625824.0,SK,2007-11-30
2764540.0,SK,2007-12-31
2790016.0,SK,2008-01-31
2568671.0,SK,2008-02-29
2617336.0,SK,2008-03-31
2376519.0,SK,2008-04-30
2364081.0,SK,2008-05-31
2237741.0,SK,2008-06-30
2263243.0,SK,2008-07-31
2212442.0,SK,2008-08-31
2312899.0,SK,2008-09-30
2502449.0,SK,2008-10-31
2493858.0,SK,2008-11-30
2531097.0,SK,2008-12-31
2589904.0,SK,2009-01-31
2373183.0,SK,2009-02-28
2428586.0,SK,2009-03-31
1999628.0,SK,2009-04-30
2022802.0,SK,2009-05-31
1987802.0,SK,2009-06-30
2072793.0,SK,2009-07-31
2065820.0,SK,2009-08-31
2077389.0,SK,2009-09-30
2336667.0,SK,2009-10-31
2359295.0,SK,2009-11-30
2464681.0,SK,2009-12-31
2584018.0,SK,2010-01-31
2381216.0,SK,2010-02-28
2487526.0,SK,2010-03-31
2216782.0,SK,2010-04-30
2185457.0,SK,2010-05-31
2133670.0,SK,2010-06-30
2161825.0,SK,2010-07-31
2123210.0,SK,2010-08-31
2158898.0,SK,2010-09-30
2395916.0,SK,2010-10-31
2387541.0,SK,2010-11-30
2663225.0,SK,2010-12-31
2669198.0,SK,2011-01-31
2447986.0,SK,2011-02-28
2536257.0,SK,2011-03-31
2212322.0,SK,2011-04-30
2239668.0,SK,2011-05-31
2138538.0,SK,2011-06-30
2140522.0,SK,2011-07-31
2168076.0,SK,2011-08-31
2155648.0,SK,2011-09-30
2388245.0,SK,2011-10-31
2474184.0,SK,2011-11-30
2525380.0,SK,2011-12-31
2586805.0,SK,2012-01-31
2586118.0,SK,2012-02-29
2480733.0,SK,2012-03-31
2205350.0,SK,2012-04-30
2213140.0,SK,2012-05-31
2146580.0,SK,2012-06-30
2193016.0,SK,2012-07-31
2197118.0,SK,2012-08-31
2159697.0,SK,2012-09-30
2410366.0,SK,2012-10-31
2410838.0,SK,2012-11-30
2545165.0,SK,2012-12-31
2605764.0,SK,2013-01-31
2346969.0,SK,2013-02-28
2501962.0,SK,2013-03-31
2240465.0,SK,2013-04-30
2198254.0,SK,2013-05-31
2123199.0,SK,2013-06-30
2169125.0,SK,2013-07-31
2200934.0,SK,2013-08-31
2192547.0,SK,2013-09-30
2387692.0,SK,2013-10-31
2394884.0,SK,2013-11-30
2481774.0,SK,2013-12-31
2508056.0,SK,2014-01-31
2285950.0,SK,2014-02-28
2361844.0,SK,2014-03-31
2193054.0,SK,2014-04-30
2187983.0,SK,2014-05-31
2137506.0,SK,2014-06-30
2189053.0,SK,2014-07-31
2103058.0,SK,2014-08-31
2193187.0,SK,2014-09-30
2354533.0,SK,2014-10-31
2381778.0,SK,2014-11-30
2443193.0,SK,2014-12-31
2558528.0,SK,2015-01-31
2362373.0,SK,2015-02-28
2488645.0,SK,2015-03-31
2261191.0,SK,2015-04-30
2247162.0,SK,2015-05-31
2179464.0,SK,2015-06-30
2284586.0,SK,2015-07-31
2232826.0,SK,2015-08-31
2211376.0,SK,2015-09-30
2438491.0,SK,2015-10-31
2447934.0,SK,2015-11-30
2493678.0,SK,2015-12-31
2653207.69,SK,2016-01-31
2411784.5,SK,2016-02-29
2474448.72,SK,2016-03-31
2278900.38,SK,2016-04-30
2295247.34,SK,2016-05-31
2230944.48,SK,2016-06-30
2244612.89,SK,2016-07-31
2263879.0,SK,2016-08-31
2265832.67,SK,2016-09-30
2457167.37,SK,2016-10-31
2537310.62,SK,2016-11-30
2678603.0,SK,2016-12-31
2895956.63,SK,2017-01-31
2492101.14,SK,2017-02-28
2563352.92,SK,2017-03-31
2367430.02,SK,2017-04-30
2340263.05,SK,2017-05-31
2280303.22,SK,2017-06-30
2285455.53,SK,2017-07-31
2365450.2199999997,SK,2017-08-31
2320404.32,SK,2017-09-30
2531135.02,SK,2017-10-31
2589771.05,SK,2017-11-30
2645074.7800000003,SK,2017-12-31
2676889.67,SK,2018-01-31
2510575.13,SK,2018-02-28
2696280.31,SK,2018-03-31
2305977.76,SK,2018-04-30
2380083.39,SK,2018-05-31
2326030.2,SK,2018-06-30
2321615.64,SK,2018-07-31
2378228.09,SK,2018-08-31
2279780.82,SK,2018-09-30
2489423.2,SK,2018-10-31
2501893.86,SK,2018-11-30
2646144.39,SK,2018-12-31
2796814.84,SK,2019-01-31
2445300.09,SK,2019-02-28
2565507.04,SK,2019-03-31
2310743.94,SK,2019-04-30
2380030.13,SK,2019-05-31
2262839.83,SK,2019-06-30
2275150.53,SK,2019-07-31
2284445.61,SK,2019-08-31
2248827.8,SK,2019-09-30
588156.0,UA_W,2006-01-31
526963.0,UA_W,2006-02-28
549543.0,UA_W,2006-03-31
454573.0,UA_W,2006-04-30
406622.0,UA_W,2006-05-31
402280.0,UA_W,2006-06-30
415052.0,UA_W,2006-07-31
393250.0,UA_W,2006-08-31
386604.0,UA_W,2006-09-30
438084.0,UA_W,2006-10-31
491004.0,UA_W,2006-11-30
534531.0,UA_W,2006-12-31
533065.0,UA_W,2007-01-31
483643.0,UA_W,2007-02-28
468014.0,UA_W,2007-03-31
413997.0,UA_W,2007-04-30
397319.0,UA_W,2007-05-31
