country,date,dailySumMWh
EE,2017-12-02,24118.8
ES,2017-12-02,727038.0
FI,2017-12-02,254156.34
FR,2017-12-02,1739136.0
GB,2017-12-02,1067413.53
HR,2017-12-02,51688.0
HU,2017-12-02,122052.54
IE,2017-12-02,81407.99
IS,2017-12-02,50698.81
IT,2017-12-02,842428.0
LT,2017-12-02,33032.0
LU,2017-12-02,18918.6
LV,2017-12-02,19907.0
MK,2017-12-02,20891.0
NL,2017-12-02,328181.0
NO,2017-12-02,444501.0
PL,2017-12-02,454829.5918367346
PT,2017-12-02,134187.0
RO,2017-12-02,151324.0
RS,2017-12-02,126570.0
SE,2017-12-02,429819.0
SI,2017-12-02,40832.0
SK,2017-12-02,87290.87
AT,2017-12-03,199595.0
BA,2017-12-03,36519.0
BE,2017-12-03,243799.0
BG,2017-12-03,107441.31
CZ,2017-12-03,189355.0
DE,2017-12-03,1357410.4693877548
DK,2017-12-03,94607.05
EE,2017-12-03,23493.3
ES,2017-12-03,681252.0
FI,2017-12-03,240211.74
FR,2017-12-03,1697085.0
GB,2017-12-03,1011233.6
HR,2017-12-03,50175.0
HU,2017-12-03,115796.53
IE,2017-12-03,76406.48
IS,2017-12-03,50114.93
IT,2017-12-03,768302.0
LT,2017-12-03,32333.0
LU,2017-12-03,18170.01
LV,2017-12-03,19371.0
MK,2017-12-03,21743.0
NL,2017-12-03,311420.0
NO,2017-12-03,429964.0
PL,2017-12-03,411038.7755102041
PT,2017-12-03,131288.0
RO,2017-12-03,144243.0
RS,2017-12-03,124700.0
SE,2017-12-03,412977.0
SI,2017-12-03,39126.0
SK,2017-12-03,85007.6
AT,2017-12-04,240385.0
BA,2017-12-04,37828.0
BE,2017-12-04,268038.0
BG,2017-12-04,121424.58
CZ,2017-12-04,221059.0
DE,2017-12-04,1654058.7551020407
DK,2017-12-04,110028.08
EE,2017-12-04,26707.9
ES,2017-12-04,803941.0
FI,2017-12-04,265857.46
FR,2017-12-04,1782978.0
GB,2017-12-04,1132165.68
HR,2017-12-04,55995.0
HU,2017-12-04,131753.04
IE,2017-12-04,87295.91
IS,2017-12-04,52048.14
IT,2017-12-04,1005580.0
LT,2017-12-04,37279.0
LU,2017-12-04,21108.34
LV,2017-12-04,22707.0
MK,2017-12-04,20561.0
NL,2017-12-04,356402.0
NO,2017-12-04,466987.0
PL,2017-12-04,477171.4285714287
PT,2017-12-04,157941.0
RO,2017-12-04,170479.0
RS,2017-12-04,132275.0
SE,2017-12-04,488060.0
SI,2017-12-04,45648.0
SK,2017-12-04,93142.39
AT,2017-12-05,235730.0
BA,2017-12-05,38882.0
BE,2017-12-05,272305.0
BG,2017-12-05,127809.28
CZ,2017-12-05,220261.0
DE,2017-12-05,1677268.4387755103
DK,2017-12-05,111534.89
EE,2017-12-05,27241.4
ES,2017-12-05,812809.0
FI,2017-12-05,274206.6
FR,2017-12-05,1766895.0
GB,2017-12-05,1118698.28
HR,2017-12-05,56505.0
HU,2017-12-05,133537.81
IE,2017-12-05,87702.57
IS,2017-12-05,52654.8
IT,2017-12-05,1040057.0
LT,2017-12-05,37135.0
LU,2017-12-05,21395.54
LV,2017-12-05,22570.0
MK,2017-12-05,21683.0
NL,2017-12-05,358255.0
NO,2017-12-05,453755.0
PL,2017-12-05,480471.4285714285
PT,2017-12-05,163555.0
RO,2017-12-05,173524.0
RS,2017-12-05,135272.0
SE,2017-12-05,479715.0
SI,2017-12-05,45753.0
SK,2017-12-05,93096.83
AT,2017-12-06,234352.0
BA,2017-12-06,38803.0
BE,2017-12-06,269498.0
BG,2017-12-06,128384.02
CZ,2017-12-06,217982.0
DE,2017-12-06,1672533.3163265309
DK,2017-12-06,113542.73
EE,2017-12-06,27122.6
ES,2017-12-06,721370.0
FI,2017-12-06,262721.53
FR,2017-12-06,1784665.0
GB,2017-12-06,1067918.53
HR,2017-12-06,56187.0
HU,2017-12-06,133082.49
IE,2017-12-06,87219.20999999999
IS,2017-12-06,53840.54
IT,2017-12-06,1037465.0
LT,2017-12-06,37281.0
LU,2017-12-06,19195.79
LV,2017-12-06,22597.0
MK,2017-12-06,22221.0
NL,2017-12-06,360618.0
NO,2017-12-06,445332.0
PL,2017-12-06,487719.3877551018
PT,2017-12-06,166860.0
RO,2017-12-06,171389.0
RS,2017-12-06,134098.0
SE,2017-12-06,478132.0
SI,2017-12-06,45799.0
SK,2017-12-06,93519.11
AT,2017-12-07,232788.0
BA,2017-12-07,39482.0
BE,2017-12-07,273532.0
BG,2017-12-07,123063.45
CZ,2017-12-07,214881.0
DE,2017-12-07,1661714.0714285716
DK,2017-12-07,112909.74
EE,2017-12-07,27636.1
ES,2017-12-07,745099.0
FI,2017-12-07,279862.6
FR,2017-12-07,1793822.0
GB,2017-12-07,1052249.15
HR,2017-12-07,56467.0
HU,2017-12-07,133734.13
IE,2017-12-07,87490.23
IS,2017-12-07,53022.4
IT,2017-12-07,998640.0
LT,2017-12-07,37696.0
LU,2017-12-07,19355.71
LV,2017-12-07,23023.0
MK,2017-12-07,22736.0
NL,2017-12-07,365796.0
NO,2017-12-07,427731.0
PL,2017-12-07,486295.9183673471
PT,2017-12-07,164655.0
RO,2017-12-07,172316.0
RS,2017-12-07,133617.0
SE,2017-12-07,458516.0
SI,2017-12-07,46141.0
SK,2017-12-07,91816.24
AT,2017-12-08,200785.0
BA,2017-12-08,38565.0
BE,2017-12-08,270479.0
BG,2017-12-08,122572.20999999999
CZ,2017-12-08,213850.0
DE,2017-12-08,1651078.1428571427
DK,2017-12-08,108285.63
EE,2017-12-08,26464.1
ES,2017-12-08,684931.0
FI,2017-12-08,271595.99
FR,2017-12-08,1746570.0
GB,2017-12-08,1112034.85
HR,2017-12-08,55804.0
HU,2017-12-08,133490.25
IE,2017-12-08,89034.24
IS,2017-12-08,53607.61
IT,2017-12-08,776420.0
LT,2017-12-08,37058.0
LU,2017-12-08,21052.42
LV,2017-12-08,22695.0
MK,2017-12-08,21925.0
NL,2017-12-08,365997.0
NO,2017-12-08,437100.0
PL,2017-12-08,487258.16326530604
PT,2017-12-08,142549.0
RO,2017-12-08,172416.0
RS,2017-12-08,130747.0
SE,2017-12-08,456143.0
SI,2017-12-08,45289.0
SK,2017-12-08,92743.71
AT,2017-12-09,207006.0
BA,2017-12-09,37808.0
BE,2017-12-09,250399.0
BG,2017-12-09,115516.38
CZ,2017-12-09,191343.0
DE,2017-12-09,1444229.9081632653
DK,2017-12-09,97934.41
EE,2017-12-09,23610.0
ES,2017-12-09,679861.0
FI,2017-12-09,251331.63
FR,2017-12-09,1678011.0
GB,2017-12-09,1105240.2
HR,2017-12-09,52938.0
HU,2017-12-09,122480.92
IE,2017-12-09,83945.53
IS,2017-12-09,52722.58
IT,2017-12-09,793875.0
LT,2017-12-09,33086.0
LU,2017-12-09,19437.21
LV,2017-12-09,20271.0
MK,2017-12-09,21949.0
NL,2017-12-09,331611.0
NO,2017-12-09,425566.0
PL,2017-12-09,430438.7755102043
PT,2017-12-09,135708.0
RO,2017-12-09,159515.0
RS,2017-12-09,127583.0
SE,2017-12-09,428592.0
SI,2017-12-09,41646.0
SK,2017-12-09,85785.35
AT,2017-12-10,194621.0
BA,2017-12-10,36267.0
BE,2017-12-10,244604.0
BG,2017-12-10,117921.37
CZ,2017-12-10,187832.0
DE,2017-12-10,1345009.836734694
DK,2017-12-10,96992.54
EE,2017-12-10,23607.2
ES,2017-12-10,649216.0
FI,2017-12-10,245544.77
FR,2017-12-10,1577571.0
GB,2017-12-10,1112660.31
HR,2017-12-10,50388.0
HU,2017-12-10,116667.96
IE,2017-12-10,80299.97
IS,2017-12-10,52495.09
IT,2017-12-10,759446.0
LT,2017-12-10,31974.0
LU,2017-12-10,17421.38
LV,2017-12-10,19722.0
MK,2017-12-10,23521.0
NL,2017-12-10,320757.0
NO,2017-12-10,446907.0
PL,2017-12-10,380586.7346938774
PT,2017-12-10,129723.0
RO,2017-12-10,150854.0
RS,2017-12-10,125772.0
SE,2017-12-10,442890.0
SI,2017-12-10,40417.0
SK,2017-12-10,83231.61
AT,2017-12-11,227129.0
BA,2017-12-11,37010.0
BE,2017-12-11,276968.0
BG,2017-12-11,128908.15
CZ,2017-12-11,210699.0
DE,2017-12-11,1647100.6326530613
DK,2017-12-11,112379.68
EE,2017-12-11,27267.2
ES,2017-12-11,768359.0
FI,2017-12-11,268365.51
FR,2017-12-11,1699426.0
GB,2017-12-11,1234304.82
HR,2017-12-11,55110.0
HU,2017-12-11,131834.99
IE,2017-12-11,91174.93000000001
IS,2017-12-11,53198.93
IT,2017-12-11,985354.0
LT,2017-12-11,37077.0
LU,2017-12-11,20573.54
LV,2017-12-11,22632.0
MK,2017-12-11,23804.0
NL,2017-12-11,372022.0
NO,2017-12-11,478528.0
PL,2017-12-11,470327.5510204083
PT,2017-12-11,155562.0
RO,2017-12-11,174674.0
RS,2017-12-11,131545.0
SE,2017-12-11,489470.0
SI,2017-12-11,43439.0
SK,2017-12-11,91017.04
AT,2017-12-12,229273.0
BA,2017-12-12,34681.0
BE,2017-12-12,279531.0
BG,2017-12-12,124322.68
CZ,2017-12-12,211669.0
DE,2017-12-12,1680983.1224489796
DK,2017-12-12,113140.82
EE,2017-12-12,27678.0
ES,2017-12-12,789036.0
FI,2017-12-12,271135.58
FR,2017-12-12,1775465.0
GB,2017-12-12,1250663.49
HR,2017-12-12,53723.0
HU,2017-12-12,132373.26
IE,2017-12-12,92948.54
IS,2017-12-12,52880.88
IT,2017-12-12,1008695.0
LT,2017-12-12,36847.0
LU,2017-12-12,20893.38
LV,2017-12-12,22676.0
MK,2017-12-12,23060.0
NL,2017-12-12,371774.0
NO,2017-12-12,489808.0
PL,2017-12-12,484935.7142857144
PT,2017-12-12,161278.0
RO,2017-12-12,172363.0
RS,2017-12-12,124555.0
SE,2017-12-12,495275.0
SI,2017-12-12,42448.0
SK,2017-12-12,91102.73
AT,2017-12-13,233913.0
BA,2017-12-13,36882.0
BE,2017-12-13,280813.0
BG,2017-12-13,123465.89
CZ,2017-12-13,211786.0
DE,2017-12-13,1685616.5102040817
DK,2017-12-13,117779.49
EE,2017-12-13,27504.5
ES,2017-12-13,800863.0
FI,2017-12-13,271056.78
FR,2017-12-13,1790418.0
GB,2017-12-13,1193811.69
HR,2017-12-13,54801.0
HU,2017-12-13,132747.54
IE,2017-12-13,90833.67
IS,2017-12-13,52426.28
IT,2017-12-13,995364.0
LT,2017-12-13,37195.0
LU,2017-12-13,18313.68
LV,2017-12-13,22692.0
MK,2017-12-13,23211.0
NL,2017-12-13,376789.0
NO,2017-12-13,489474.0
PL,2017-12-13,480726.5306122449
PT,2017-12-13,164649.0
RO,2017-12-13,174255.0
RS,2017-12-13,127068.0
SE,2017-12-13,495716.0
SI,2017-12-13,44778.0
SK,2017-12-13,91960.81
AT,2017-12-14,233273.0
BA,2017-12-14,37027.0
BE,2017-12-14,277344.0
BG,2017-12-14,118873.91
CZ,2017-12-14,210495.0
DE,2017-12-14,1669942.6020408163
DK,2017-12-14,111648.20999999999
EE,2017-12-14,27738.1
ES,2017-12-14,789580.0
FI,2017-12-14,273450.08
FR,2017-12-14,1726028.0
GB,2017-12-14,1190963.49
HR,2017-12-14,54732.0
HU,2017-12-14,133713.19
IE,2017-12-14,92960.01
IS,2017-12-14,53279.25
IT,2017-12-14,997690.0
LT,2017-12-14,37983.0
LU,2017-12-14,21318.64
LV,2017-12-14,23052.0
MK,2017-12-14,23101.0
NL,2017-12-14,373695.0
NO,2017-12-14,486487.0
PL,2017-12-14,487382.6530612245
PT,2017-12-14,162202.0
RO,2017-12-14,172949.0
RS,2017-12-14,127845.0
SE,2017-12-14,491978.0
SI,2017-12-14,44735.0
SK,2017-12-14,92971.0
AT,2017-12-15,228190.0
BA,2017-12-15,36420.0
BE,2017-12-15,275094.0
BG,2017-12-15,119223.15
CZ,2017-12-15,205364.0
DE,2017-12-15,1609114.2551020407
DK,2017-12-15,107713.45999999999
EE,2017-12-15,27559.2
ES,2017-12-15,766374.0
FI,2017-12-15,275577.61
FR,2017-12-15,1724042.0
GB,2017-12-15,1164709.62
HR,2017-12-15,54063.0
HU,2017-12-15,130222.98
IE,2017-12-15,90328.15
IS,2017-12-15,53759.69
IT,2017-12-15,993585.0
LT,2017-12-15,37106.0
LU,2017-12-15,21423.35
LV,2017-12-15,23020.0
MK,2017-12-15,22838.0
NL,2017-12-15,369103.0
NO,2017-12-15,485776.0
PL,2017-12-15,484718.3673469388
PT,2017-12-15,157361.0
RO,2017-12-15,171548.0
RS,2017-12-15,124816.0
SE,2017-12-15,483795.0
SI,2017-12-15,43849.0
SK,2017-12-15,90547.55
AT,2017-12-16,201765.0
BA,2017-12-16,36524.0
BE,2017-12-16,249153.0
BG,2017-12-16,109866.49
CZ,2017-12-16,182921.0
DE,2017-12-16,1411099.0612244897
DK,2017-12-16,96166.35
EE,2017-12-16,24498.9
ES,2017-12-16,692049.0
FI,2017-12-16,259981.97999999998
FR,2017-12-16,1629785.0
GB,2017-12-16,1113360.93
HR,2017-12-16,50867.0
HU,2017-12-16,119219.44
IE,2017-12-16,83820.59
IS,2017-12-16,52698.15
IT,2017-12-16,846260.0
LT,2017-12-16,33544.0
LU,2017-12-16,19654.41
LV,2017-12-16,20697.0
MK,2017-12-16,21261.0
NL,2017-12-16,331621.0
NO,2017-12-16,472131.0
PL,2017-12-16,443771.4285714286
PT,2017-12-16,140467.0
RO,2017-12-16,160979.0
RS,2017-12-16,123092.0
SE,2017-12-16,453942.0
SI,2017-12-16,40135.0
SK,2017-12-16,84371.76
AT,2017-12-17,193431.0
BA,2017-12-17,35934.0
BE,2017-12-17,239793.0
BG,2017-12-17,115974.07
CZ,2017-12-17,182032.0
DE,2017-12-17,1323693.0204081633
DK,2017-12-17,95974.22
EE,2017-12-17,23993.6
ES,2017-12-17,660298.0
FI,2017-12-17,256480.93
FR,2017-12-17,1608542.0
GB,2017-12-17,1070747.94
HR,2017-12-17,48806.0
HU,2017-12-17,115323.54000000001
IE,2017-12-17,79186.59
IS,2017-12-17,52093.34
IT,2017-12-17,744556.0
LT,2017-12-17,32309.0
LU,2017-12-17,18117.9
LV,2017-12-17,20092.0
MK,2017-12-17,23047.0
NL,2017-12-17,316580.0
NO,2017-12-17,476456.0
PL,2017-12-17,403218.3673469388
PT,2017-12-17,134346.0
RO,2017-12-17,153037.0
RS,2017-12-17,125357.0
SE,2017-12-17,477600.0
SI,2017-12-17,38354.0
SK,2017-12-17,82880.22
AT,2017-12-18,235743.0
BA,2017-12-18,38763.0
BE,2017-12-18,265011.0
BG,2017-12-18,127693.97
CZ,2017-12-18,213252.0
DE,2017-12-18,1610908.969387755
DK,2017-12-18,111644.45
EE,2017-12-18,27305.5
ES,2017-12-18,793389.0
FI,2017-12-18,275054.42
FR,2017-12-18,1746337.0
GB,2017-12-18,1184993.34
HR,2017-12-18,56650.0
HU,2017-12-18,129660.92
IE,2017-12-18,88957.58
IS,2017-12-18,53532.99
IT,2017-12-18,993437.0
LT,2017-12-18,37276.0
LU,2017-12-18,19165.61
LV,2017-12-18,22986.0
MK,2017-12-18,23342.0
NL,2017-12-18,365518.0
NO,2017-12-18,484576.0
PL,2017-12-18,483442.8571428572
PT,2017-12-18,161984.0
RO,2017-12-18,176955.0
RS,2017-12-18,136350.0
SE,2017-12-18,506176.0
SI,2017-12-18,44648.0
SK,2017-12-18,93069.06
AT,2017-12-19,236581.0
BA,2017-12-19,38340.0
BE,2017-12-19,267836.0
BG,2017-12-19,132774.04
CZ,2017-12-19,217303.0
DE,2017-12-19,1618859.4897959183
DK,2017-12-19,109096.56
EE,2017-12-19,26922.8
ES,2017-12-19,796059.0
FI,2017-12-19,272677.0
FR,2017-12-19,1799817.0
GB,2017-12-19,1187581.8900000001
HR,2017-12-19,58578.0
HU,2017-12-19,131174.27
IE,2017-12-19,87886.52
IS,2017-12-19,52244.73
IT,2017-12-19,1037035.0
LT,2017-12-19,37452.0
LU,2017-12-19,18950.86
LV,2017-12-19,23267.0
MK,2017-12-19,24133.0
NL,2017-12-19,366406.0
NO,2017-12-19,475095.0
PL,2017-12-19,492506.1224489795
PT,2017-12-19,163228.0
RO,2017-12-19,177608.0
RS,2017-12-19,133380.0
SE,2017-12-19,491271.0
SI,2017-12-19,46329.0
SK,2017-12-19,93844.9
AT,2017-12-20,232576.0
BA,2017-12-20,39592.0
BE,2017-12-20,266244.0
BG,2017-12-20,134566.68
CZ,2017-12-20,210776.0
DE,2017-12-20,1591516.0102040814
DK,2017-12-20,107353.98
EE,2017-12-20,27567.4
ES,2017-12-20,798091.0
FI,2017-12-20,266405.19
FR,2017-12-20,1774997.0
GB,2017-12-20,1141790.81
HR,2017-12-20,59486.0
HU,2017-12-20,130382.76
IE,2017-12-20,86805.6
IS,2017-12-20,53069.22
IT,2017-12-20,1023753.0
LT,2017-12-20,37506.0
LU,2017-12-20,18601.04
LV,2017-12-20,22998.0
MK,2017-12-20,25152.0
NL,2017-12-20,365421.0
NO,2017-12-20,450588.0
PL,2017-12-20,499493.8775510206
PT,2017-12-20,160604.0
RO,2017-12-20,176868.0
RS,2017-12-20,137519.0
SE,2017-12-20,472484.0
SI,2017-12-20,46076.0
SK,2017-12-20,92887.49
AT,2017-12-21,228629.0
BA,2017-12-21,40161.0
BE,2017-12-21,260368.0
BG,2017-12-21,135036.11
CZ,2017-12-21,202492.0
DE,2017-12-21,1551400.0612244897
DK,2017-12-21,104168.92
EE,2017-12-21,27289.5
ES,2017-12-21,782663.0
FI,2017-12-21,260863.57
FR,2017-12-21,1684292.0
GB,2017-12-21,1121239.98
HR,2017-12-21,58482.0
HU,2017-12-21,128727.77
IE,2017-12-21,84692.06999999999
IS,2017-12-21,52677.52
IT,2017-12-21,1002742.0
LT,2017-12-21,38093.0
LU,2017-12-21,18182.81
LV,2017-12-21,23281.0
MK,2017-12-21,25905.0
NL,2017-12-21,362995.0
NO,2017-12-21,459238.0
PL,2017-12-21,494934.693877551
PT,2017-12-21,158015.0
RO,2017-12-21,177693.0
RS,2017-12-21,140904.0
SE,2017-12-21,473398.0
SI,2017-12-21,44953.0
SK,2017-12-21,90505.97
AT,2017-12-22,211057.0
BA,2017-12-22,40185.0
BE,2017-12-22,250970.0
BG,2017-12-22,132357.59
CZ,2017-12-22,183095.0
DE,2017-12-22,1452283.4897959183
DK,2017-12-22,100339.61
EE,2017-12-22,26344.7
ES,2017-12-22,754768.0
FI,2017-12-22,263020.65
FR,2017-12-22,1586876.0
GB,2017-12-22,1046362.48
HR,2017-12-22,56030.0
HU,2017-12-22,121232.54000000001
IE,2017-12-22,81836.24
IS,2017-12-22,51919.78
IT,2017-12-22,925997.0
LT,2017-12-22,36094.0
LU,2017-12-22,16449.44
LV,2017-12-22,21875.0
MK,2017-12-22,26038.0
NL,2017-12-22,352654.0
NO,2017-12-22,454631.0
PL,2017-12-22,475298.9795918365
PT,2017-12-22,151654.0
RO,2017-12-22,173381.0
RS,2017-12-22,142619.0
SE,2017-12-22,469048.0
SI,2017-12-22,42157.0
SK,2017-12-22,84490.32
AT,2017-12-23,186070.0
BA,2017-12-23,39300.0
BE,2017-12-23,228321.0
BG,2017-12-23,124927.66
CZ,2017-12-23,165089.0
DE,2017-12-23,1298133.5204081633
DK,2017-12-23,98527.95
EE,2017-12-23,23719.0
ES,2017-12-23,664298.0
FI,2017-12-23,245523.99
FR,2017-12-23,1426255.0
GB,2017-12-23,909715.97
HR,2017-12-23,52917.0
HU,2017-12-23,113400.56
IE,2017-12-23,76241.16
IS,2017-12-23,51491.62
IT,2017-12-23,755468.0
LT,2017-12-23,33559.0
LU,2017-12-23,15098.0
LV,2017-12-23,19645.0
MK,2017-12-23,25338.0
NL,2017-12-23,323981.0
NO,2017-12-23,410177.0
PL,2017-12-23,434754.0816326529
PT,2017-12-23,134641.0
RO,2017-12-23,161708.0
RS,2017-12-23,137020.0
SE,2017-12-23,415607.0
SI,2017-12-23,37922.0
SK,2017-12-23,77519.65
AT,2017-12-24,167267.0
BA,2017-12-24,37068.0
BE,2017-12-24,215325.0
BG,2017-12-24,117342.48
CZ,2017-12-24,144351.0
DE,2017-12-24,1165058.4693877553
DK,2017-12-24,92768.84
EE,2017-12-24,22477.1
ES,2017-12-24,609140.0
FI,2017-12-24,235976.05
FR,2017-12-24,1398422.0
GB,2017-12-24,856524.5
HR,2017-12-24,48718.0
HU,2017-12-24,101412.5
IE,2017-12-24,73519.03
IS,2017-12-24,51248.0
IT,2017-12-24,677434.0
LT,2017-12-24,30287.0
LU,2017-12-24,12251.13
LV,2017-12-24,18355.0
MK,2017-12-24,25499.0
NL,2017-12-24,305796.0
NO,2017-12-24,408841.0
PL,2017-12-24,361538.775510204
PT,2017-12-24,122643.0
RO,2017-12-24,146645.0
RS,2017-12-24,128062.0
SE,2017-12-24,392394.0
SI,2017-12-24,33878.0
SK,2017-12-24,70817.24
AT,2017-12-25,167351.0
BA,2017-12-25,37776.0
BE,2017-12-25,203418.0
BG,2017-12-25,104475.94
CZ,2017-12-25,139972.0
DE,2017-12-25,1133962.632653061
DK,2017-12-25,87622.72
EE,2017-12-25,22248.7
ES,2017-12-25,565076.0
FI,2017-12-25,236885.65
FR,2017-12-25,1388955.0
GB,2017-12-25,814397.99
HR,2017-12-25,45157.0
HU,2017-12-25,95803.38
IE,2017-12-25,69839.47
IS,2017-12-25,50290.77
IT,2017-12-25,604119.0
LT,2017-12-25,28320.0
LU,2017-12-25,11723.83
LV,2017-12-25,17594.0
MK,2017-12-25,24143.0
NL,2017-12-25,297397.0
NO,2017-12-25,411250.0
PL,2017-12-25,332901.0204081631
PT,2017-12-25,113795.0
RO,2017-12-25,129144.0
RS,2017-12-25,132337.0
SE,2017-12-25,398241.0
SI,2017-12-25,31278.0
SK,2017-12-25,67613.02
AT,2017-12-26,175112.0
BA,2017-12-26,38220.0
BE,2017-12-26,226367.0
BG,2017-12-26,108362.98
CZ,2017-12-26,150300.0
DE,2017-12-26,1153180.43877551
DK,2017-12-26,92030.38
EE,2017-12-26,21761.9
ES,2017-12-26,668153.0
FI,2017-12-26,236920.37
FR,2017-12-26,1512917.0
GB,2017-12-26,857743.5599999999
HR,2017-12-26,45997.0
HU,2017-12-26,96978.3
IE,2017-12-26,69332.73
IS,2017-12-26,51043.83
IT,2017-12-26,621435.0
LT,2017-12-26,29213.0
LU,2017-12-26,11988.83
LV,2017-12-26,18082.0
MK,2017-12-26,24649.0
NL,2017-12-26,299161.0
NO,2017-12-26,418116.0
PL,2017-12-26,338978.5714285714
PT,2017-12-26,135383.0
RO,2017-12-26,132845.0
RS,2017-12-26,133454.0
SE,2017-12-26,414651.0
SI,2017-12-26,32040.0
SK,2017-12-26,70768.1
AT,2017-12-27,194111.0
BA,2017-12-27,37681.0
BE,2017-12-27,233584.0
BG,2017-12-27,111621.66
CZ,2017-12-27,164971.0
DE,2017-12-27,1289735.6224489796
DK,2017-12-27,94399.1
EE,2017-12-27,24161.6
ES,2017-12-27,705233.0
FI,2017-12-27,251599.48
FR,2017-12-27,1582675.0
GB,2017-12-27,982876.74
HR,2017-12-27,50632.0
HU,2017-12-27,105161.41
IE,2017-12-27,75448.58
IS,2017-12-27,52052.75
IT,2017-12-27,768831.0
LT,2017-12-27,33414.0
LU,2017-12-27,13403.24
LV,2017-12-27,20695.0
MK,2017-12-27,23862.0
NL,2017-12-27,336652.0
NO,2017-12-27,445176.0
PL,2017-12-27,416205.1020408162
PT,2017-12-27,142264.0
RO,2017-12-27,148089.0
RS,2017-12-27,129042.0
SE,2017-12-27,450572.0
SI,2017-12-27,35328.0
SK,2017-12-27,76134.41
AT,2017-12-28,197380.0
BA,2017-12-28,37292.0
BE,2017-12-28,235439.0
BG,2017-12-28,113357.05
CZ,2017-12-28,167834.0
DE,2017-12-28,1326391.8163265309
DK,2017-12-28,94815.1
EE,2017-12-28,24473.5
ES,2017-12-28,697256.0
FI,2017-12-28,260278.28
FR,2017-12-28,1660711.0
GB,2017-12-28,1031449.67
HR,2017-12-28,51440.0
HU,2017-12-28,107322.3
IE,2017-12-28,80636.95
IS,2017-12-28,51547.18
IT,2017-12-28,788037.0
LT,2017-12-28,33183.0
LU,2017-12-28,13759.09
LV,2017-12-28,20891.0
MK,2017-12-28,23336.0
NL,2017-12-28,337257.0
NO,2017-12-28,452366.0
PL,2017-12-28,428737.7551020407
PT,2017-12-28,141395.0
RO,2017-12-28,156641.0
RS,2017-12-28,127668.0
SE,2017-12-28,447443.0
SI,2017-12-28,36384.0
SK,2017-12-28,76619.13
AT,2017-12-29,198346.0
BA,2017-12-29,38214.0
BE,2017-12-29,242046.0
BG,2017-12-29,111827.42
CZ,2017-12-29,168826.0
DE,2017-12-29,1321517.887755102
DK,2017-12-29,94681.34
EE,2017-12-29,24453.3
ES,2017-12-29,675863.0
FI,2017-12-29,261419.31
FR,2017-12-29,1656629.0
GB,2017-12-29,1037540.61
HR,2017-12-29,51253.0
HU,2017-12-29,108323.45
IE,2017-12-29,80512.31
IS,2017-12-29,52372.78
IT,2017-12-29,783001.0
LT,2017-12-29,33374.0
LU,2017-12-29,14143.2
LV,2017-12-29,20899.0
MK,2017-12-29,22514.0
NL,2017-12-29,339885.0
NO,2017-12-29,453481.0
PL,2017-12-29,426235.7142857141
PT,2017-12-29,137730.0
RO,2017-12-29,151761.0
RS,2017-12-29,128798.0
SE,2017-12-29,442740.0
SI,2017-12-29,35627.0
SK,2017-12-29,77311.03
AT,2017-12-30,188305.0
BA,2017-12-30,37718.0
BE,2017-12-30,222852.0
BG,2017-12-30,111621.21
CZ,2017-12-30,165082.0
DE,2017-12-30,1240254.051020408
DK,2017-12-30,92020.14
EE,2017-12-30,22823.7
ES,2017-12-30,615550.0
FI,2017-12-30,249088.46
FR,2017-12-30,1419436.0
GB,2017-12-30,939230.91
HR,2017-12-30,50818.0
HU,2017-12-30,107078.2
IE,2017-12-30,76758.04
IS,2017-12-30,51992.7
IT,2017-12-30,701968.0
LT,2017-12-30,31452.0
LU,2017-12-30,12878.27
LV,2017-12-30,19140.0
MK,2017-12-30,22270.0
NL,2017-12-30,318670.0
NO,2017-12-30,447768.0
PL,2017-12-30,400559.1836734695
PT,2017-12-30,125504.0
RO,2017-12-30,147798.0
RS,2017-12-30,128101.0
SE,2017-12-30,435072.0
SI,2017-12-30,34264.0
SK,2017-12-30,76553.27
AT,2017-12-31,171337.0
BA,2017-12-31,36406.0
BE,2017-12-31,212120.0
BG,2017-12-31,113412.84
CZ,2017-12-31,150930.0
DE,2017-12-31,1131225.6020408163
DK,2017-12-31,88752.4
EE,2017-12-31,22478.7
ES,2017-12-31,579326.0
FI,2017-12-31,247352.18
FR,2017-12-31,1330060.0
GB,2017-12-31,865365.3
HR,2017-12-31,49233.0
HU,2017-12-31,103736.61
IE,2017-12-31,73709.48
IS,2017-12-31,51683.22
IT,2017-12-31,642581.0
LT,2017-12-31,31228.0
LU,2017-12-31,12175.71
LV,2017-12-31,18663.0
MK,2017-12-31,24067.0
NL,2017-12-31,295325.0
NO,2017-12-31,437658.14
PL,2017-12-31,362786.7346938774
PT,2017-12-31,118760.0
RO,2017-12-31,142666.0
RS,2017-12-31,126421.0
SE,2017-12-31,418171.0
SI,2017-12-31,32410.0
SK,2017-12-31,73957.18
AT,2018-01-01,171956.0
BA,2018-01-01,33497.0
BE,2018-01-01,202272.0
BG,2018-01-01,87580.65
CZ,2018-01-01,146226.0
DE,2018-01-01,1139496.704081633
DK,2018-01-01,86169.0
EE,2018-01-01,20754.2
ES,2018-01-01,539767.0
FI,2018-01-01,248602.61
FR,2018-01-01,1340600.0
GB,2018-01-01,893143.87
HR,2018-01-01,45025.0
HU,2018-01-01,96095.95
IE,2018-01-01,72652.85
IS,2018-01-01,51921.77
IT,2018-01-01,622856.0
